Thu Oct 03 1:53:48 PM 2024 , plotly  , 4.10.4  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , plotrix  , 3.8-2  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , plyr  , 1.8.9  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , png  , 0.1-8  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , polspline  , 1.1.25  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , polyclip  , 1.10-7  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , polynom  , 1.4-1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , pool  , 1.0.3  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , pracma  , 2.3.3  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , praise  , 1.0.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , prettydoc  , 0.4.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , prettyunits  , 1.2.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , prismatic  , 1.0.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , pROC  , 1.18.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , processx  , 3.8.4  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , prodlim  , 2019.11.13  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , profmem  , 0.6.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , profvis  , 0.3.8  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , progress  , 1.2.3  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , progressr  , 0.9.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , proj4  , 1.0-11  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , promises  , 1.3.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , prophet  , 1.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , proto  , 1.0.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , proxy  , 0.4-27  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , ps  , 1.8.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , purrr  , 1.0.2  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , qdapRegex  , 0.7.5  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , qreport  , 1.0-1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , qrng  , 0.0-10  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , qs  , 0.26.3  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:48 PM 2024 , Quandl  , 2.11.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , quantmod  , 0.4.26  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , quantreg  , 5.98  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , R.methodsS3  , 1.8.2  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , R.oo  , 1.26.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , R.rsp  , 0.44.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , R.utils  , 2.12.3  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , R6  , 2.5.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , ragg  , 1.3.2  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , randomForest  , 4.6-14  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , RANN  , 2.6.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rapidjsonr  , 1.2.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rappdirs  , 0.3.3  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , raster  , 3.6-26  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rasterVis  , 0.51.6  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rbibutils  , 2.2.16  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rcmdcheck  , 1.4.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , RColorBrewer  , 1.1-3  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rcompanion  , 2.4.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , Rcpp  , 1.0.13  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , RcppEigen  , 0.3.4.0.2  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , RcppParallel  , 5.1.9  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , RcppRoll  , 0.3.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , Rdpack  , 2.6  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , reactlog  , 1.1.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , reactR  , 0.6.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , readr  , 2.1.5  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , readxl  , 1.4.3  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , recipes  , 0.1.17  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rematch  , 2.0.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rematch2  , 2.1.2  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , remotes  , 2.5.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , renv  , 1.0.7  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , repr  , 1.1.7  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , reprex  , 2.1.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , repurrrsive  , 1.1.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , reshape  , 0.8.9  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , reshape2  , 1.4.4  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , reticulate  , 1.24  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rex  , 1.2.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rgdal  , 1.5-27  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rgl  , 1.3.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , RhpcBLASctl  , 0.23-42  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rhub  , 1.1.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , riingo  , 0.3.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rio  , 1.2.2  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rJava  , 1.0-5  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rlang  , 1.1.4  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rlist  , 0.4.6.2  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rmapshaper  , 0.4.5  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rmarkdown  , 2.28  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rModflow  , 0.1.2  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , Rmpfr  , 0.9-5  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , RMySQL  , 0.10.28  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , robets  , 1.4  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , ROCR  , 1.0-11  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , RODBC  , 1.3-23  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , RODBCext  , 0.3.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , roxygen2  , 7.3.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rpart  , 4.1.23  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , RPostgres  , 1.4.7  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , RPostgreSQL  , 0.7-6  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rprojroot  , 2.0.4  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rsample  , 0.1.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rsconnect  , 0.8.24  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , RSQLite  , 2.3.7  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rstan  , 2.21.2  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rstantools  , 2.1.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rstudioapi  , 0.16.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , RUnit  , 0.4.32  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rversions  , 2.1.2  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rvest  , 1.0.4  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , s2  , 1.1.7  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , safer  , 0.2.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , sandwich  , 3.1-0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , sass  , 0.4.9  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , scales  , 1.3.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , scatterplot3d  , 0.3-44  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , servr  , 0.30  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , sessioninfo  , 1.2.2  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , sets  , 1.0-25  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , sf  , 1.0-16  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , sfsmisc  , 1.1-18  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , sftime  , 0.2-0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , shape  , 1.4.6.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , shiny  , 1.9.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , shinyAce  , 0.4.2  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , shinyBS  , 0.61.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , shinycssloaders  , 1.0.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , shinydashboard  , 0.7.2  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , shinyFiles  , 0.9.3  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , shinyjqui  , 0.4.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , shinyjs  , 2.1.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , shinytest  , 1.6.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , shinyWidgets  , 0.8.6  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , showtext  , 0.9-7  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , showtextdb  , 3.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , SkewHyperbolic  , 0.4-2  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , slider  , 0.2.2  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , snakecase  , 0.11.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , sodium  , 1.3.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , sortable  , 0.4.4.9000  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , sourcetools  , 0.1.7-1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , sp  , 2.1-4  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , spacetime  , 1.3-1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , spam  , 2.10-0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , SparseM  , 1.84-2  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , spatial  , 7.3-17  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , spatstat  , 3.1-1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , spatstat.data  , 3.1-2  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , spatstat.geom  , 3.3-2  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , spd  , 2.0-1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , spelling  , 2.3.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , splines  , 4.4.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , splus2R  , 1.3-3  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , SQUAREM  , 2021.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , stabledist  , 0.7-1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , StanHeaders  , 2.32.10  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , stars  , 0.6-6  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , statmod  , 1.4.36  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , stats  , 4.4.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , stats4  , 4.4.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , stringi  , 1.8.4  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , stringr  , 1.5.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , survival  , 3.5-8  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , svglite  , 2.1.3  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , svUnit  , 1.0.6  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , sys  , 3.4.2  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , sysfonts  , 0.8.9  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , systemfonts  , 1.1.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , tables  , 0.9.31  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , tcltk  , 4.4.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , tcltk2  , 1.2-11  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , tensor  , 1.5  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , terra  , 1.7-78  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , testthat  , 3.2.1.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , textshaping  , 0.3.5  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , tibble  , 3.2.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , tictoc  , 1.2.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , tidyr  , 1.3.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , tidyselect  , 1.2.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , tidytable  , 0.7.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , tidyverse  , 2.0.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , tigris  , 1.5  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , tiledb  , 0.9.6  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , tiledb.user2021  , 0.1.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , timechange  , 0.3.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , timeSeries  , 3062.100  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , timetk  , 2.6.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , tinytex  , 0.53  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , tmap  , 3.3-4  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , tmaptools  , 3.1-1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , tools  , 4.4.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , transformr  , 0.1.5  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , translations  , 4.4.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , truncdist  , 1.0-2  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , tseries  , 0.10-48  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , tsfknn  , 0.5.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , TTR  , 0.24.2  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , tune  , 0.1.6  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , tweenr  , 2.0.3  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , tzdb  , 0.4.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , units  , 0.8-5  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , urca  , 1.3-0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , urlchecker  , 1.0.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , urltools  , 1.7.3  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , usethis  , 2.2.3  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , utf8  , 1.2.4  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , uuid  , 0.1-4  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , V8  , 3.4.2  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , vctrs  , 0.6.5  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , VGAM  , 1.1-11  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , VineCopula  , 2.5.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , viridis  , 0.6.5  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , viridisLite  , 0.4.2  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , vroom  , 1.6.5  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , waldo  , 0.5.3  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , warp  , 0.2.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , webdriver  , 1.0.6  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , webshot  , 0.5.5  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , whoami  , 1.3.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , widgetframe  , 0.3.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , withr  , 3.0.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , workflows  , 0.2.3  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , workflowsets  , 0.1.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , writexl  , 1.4.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , xaringan  , 0.22  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , xfun  , 0.47  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , xgboost  , 1.4.1.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , xlsx  , 0.6.5  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , xlsxjars  , 0.6.1  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , XML  , 3.99-0.17  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , xml2  , 1.3.6  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , xmlparsedata  , 1.0.5  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , xopen  , 1.0.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , xtable  , 1.8-4  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , xts  , 0.14.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , yaml  , 2.3.10  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , yardstick  , 0.0.8  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , zip  , 2.2.0  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , zoo  , 1.8-12  , h:/Docs/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , base  , 4.4.1  , C:/Program Files/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , boot  , 1.3-30  , C:/Program Files/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , class  , 7.3-22  , C:/Program Files/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , cluster  , 2.1.6  , C:/Program Files/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , codetools  , 0.2-20  , C:/Program Files/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , compiler  , 4.4.1  , C:/Program Files/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , datasets  , 4.4.1  , C:/Program Files/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , foreign  , 0.8-86  , C:/Program Files/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , graphics  , 4.4.1  , C:/Program Files/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , grDevices  , 4.4.1  , C:/Program Files/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , grid  , 4.4.1  , C:/Program Files/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , KernSmooth  , 2.23-24  , C:/Program Files/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , lattice  , 0.22-6  , C:/Program Files/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , MASS  , 7.3-60.2  , C:/Program Files/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , Matrix  , 1.7-0  , C:/Program Files/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , methods  , 4.4.1  , C:/Program Files/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , mgcv  , 1.9-1  , C:/Program Files/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , nlme  , 3.1-164  , C:/Program Files/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , nnet  , 7.3-19  , C:/Program Files/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , parallel  , 4.4.1  , C:/Program Files/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , rpart  , 4.1.23  , C:/Program Files/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , spatial  , 7.3-17  , C:/Program Files/R/R-4.4.1/library
Thu Oct 03 1:53:49 PM 2024 , splines  , 4.4.1  , C:/Program Files/R/R-4.4.1/library
